cycle,specific_capacity_mAh_g,cell_voltage_V
1,117.53424657534246,3.293594801781201
1,118.24657534246575,3.293068053880588
1,118.95890410958903,3.292502349366132
1,119.67123287671232,3.291893241097025
1,120.3835616438356,3.2912358054559383
1,121.0958904109589,3.290524594598903
1,121.80821917808218,3.2897535842466175
1,122.52054794520548,3.288916116630995
1,123.23287671232876,3.2880048381799054
1,123.94520547945204,3.2870116314899223
1,124.65753424657534,3.2859275411013456
1,125.36986301369862,3.284742692551632
1,126.08219178082192,3.2834462041425034
1,126.7945205479452,3.2820260908121988
1,127.5068493150685,3.2804691594574193
1,128.21917808219177,3.27876089499929
1,128.93150684931507,3.2768853364338772
1,129.64383561643834,3.2748249420502873
1,130.35616438356163,3.2725604429378428
1,131.06849315068493,3.2700706838380325
1,131.78082191780823,3.26733245032667
1,132.4931506849315,3.2643202812365413
1,133.2054794520548,3.261006265150652
1,133.91780821917808,3.257359819710543
1,134.63013698630135,3.253347452392751
1,135.34246575342465,3.2489325013090253
1,136.05479452054794,3.244074854481934
1,136.7671232876712,3.2387306459366574
1,137.4794520547945,3.2328519268316587
1,138.1917808219178,3.2263863097250765
1,138.9041095890411,3.219276583939672
1,139.61643835616437,3.211460299846475
1,140.32876712328766,3.2028693197354148
1,141.04109589041096,3.1934293327796626
1,141.75342465753423,3.1830593314285385
1,142.46575342465752,3.171671046381125
1,143.17808219178082,3.159168337098488
1,143.8904109589041,3.1454465346060037
1,144.60273972602738,3.13039173311804
1,145.31506849315068,3.113880026784379
1,146.02739726027397,3.0957766876105803
1,146.73972602739724,3.075935280342075
1,147.45205479452054,3.0541967098234286
1,148.16438356164383,3.0303881960488877
1,148.87671232876713,3.0043221718071944
1,149.5890410958904,2.9757950974916847
1,150.3013698630137,2.944586187294861
1,151.013698630137,2.9104560406338624
1,151.72602739726025,2.873145172258406
1,152.43835616438355,2.8323724340746415
1,153.15068493150685,2.7878333212757385
1,153.86301369863014,2.739198154901523
1,154.5753424657534,2.686110132453784
1,155.2876712328767,2.628183237669533
1,156.0,2.5650000000000057
100,0.0,3.52
100,0.680365296803653,3.495622504991689
100,1.360730593607306,3.474320201225756
100,2.041095890410959,3.455701859383522
100,2.721461187214612,3.4394260227840796
100,3.401826484018265,3.4251946752528553
100,4.082191780821918,3.4127477145711027
100,4.762557077625571,3.4018581290194336
100,5.442922374429224,3.3923277875669466
100,6.123287671232877,3.383983765637272
100,6.80365296803653,3.376675138314831
100,7.4840182648401825,3.3702701815230283
100,8.164383561643836,3.3646539292717357
100,8.844748858447488,3.3597260416745205
100,9.525114155251142,3.3553989441991354
100,10.205479452054794,3.351596203644682
100,10.885844748858448,3.348251110728792
100,11.566210045662102,3.345305442999683
100,12.246575342465754,3.342708385131943
100,12.926940639269407,3.3404155865835072
100,13.60730593607306,3.3383883391385907
100,14.287671232876713,3.336592859084534
100,14.968036529680365,3.3349996607109302
100,15.648401826484019,3.3335830095129024
100,16.328767123287673,3.3323204449584796
100,17.009132420091326,3.33119236397005
100,17.689497716894977,3.330181657395775
100,18.36986301369863,3.3292733927295246
100,19.050228310502284,3.328454537195539
100,19.730593607305938,3.3277137160625756
100,20.410958904109588,3.3270410017056062
100,21.091324200913242,3.326427729503321
100,21.771689497716896,3.3258663371573642
100,22.45205479452055,3.3253502244535547
100,23.132420091324203,3.3248736308644484
100,23.812785388127853,3.3244315287234394
100,24.493150684931507,3.3240195299893687
100,25.17351598173516,3.3236338048726535
100,25.853881278538815,3.3232710108138863
100,26.534246575342465,3.3229282304978596
100,27.21461187214612,3.3226029177535157
100,27.894977168949772,3.322292850336568
100,28.575342465753426,3.3219960887191693
100,29.25570776255708,3.3217109401224048
100,29.93607305936073,3.321435927124614
100,30.616438356164384,3.3211697602633965
100,31.296803652968038,3.3209113141232196
100,31.97716894977169,3.320659606465192
100,32.657534246575345,3.320413780011968
100,33.337899543378995,3.3201730865499965
100,34.01826484018265,3.319936873054303
100,34.6986301369863,3.3197045695784877
100,35.37899543378995,3.319475678685378
100,36.05936073059361,3.3192497662223164
100,36.73972602739726,3.3190264532700366
100,37.42009132420091,3.3188054091158024
100,38.10045662100457,3.3185863451205186
100,38.78082191780822,3.3183690093660707
100,39.461187214611876,3.3181531819836363
100,40.141552511415526,3.317938671076331
100,40.821917808219176,3.3177253091605796
100,41.50228310502283,3.31751295006022
100,42.182648401826484,3.317301466195734
100,42.86301369863014,3.3170907462183474
100,43.54337899543379,3.316880692945116
100,44.22374429223744,3.3166712215567054
100,44.9041095890411,3.3164622580244463
100,45.58447488584475,3.31625373773749
100,46.264840182648406,3.3160456043046094
100,46.945205479452056,3.315837808508422
100,47.62557077625571,3.3156303073926394
100,48.305936073059364,3.315423063465418
100,48.986301369863014,3.3152160440040292
100,49.66666666666667,3.315009220447967
100,50.34703196347032,3.314802567869213
100,51.02739726027397,3.3145960645098542
100,51.70776255707763,3.314389691378464
100,52.38812785388128,3.314183431897757
100,53.06849315068493,3.313977271596984
100,53.74885844748859,3.313771197843351
100,54.42922374429224,3.3135651996074835
100,55.109589041095894,3.3133592672585674
100,55.789954337899545,3.3131533923853693
100,56.470319634703195,3.3129475676398035
100,57.15068493150685,3.312741786600132
100,57.8310502283105,3.3125360436512477
100,58.51141552511416,3.3123303338798147
100,59.19178082191781,3.3121246529822868
100,59.87214611872146,3.3119189971841054
100,60.55251141552512,3.311713363168529
100,61.23287671232877,3.311507748013782
100,61.913242009132425,3.3113021491373034
100,62.593607305936075,3.31109656424606
100,63.273972602739725,3.3108909912919513
100,63.95433789954338,3.310685428431455
100,64.63470319634703,3.3104798739887378
100,65.31506849315069,3.310274326421482
100,65.99543378995433,3.3100687842887853
100,66.67579908675799,3.3098632462204676
100,67.35616438356165,3.3096577108871843
100,68.0365296803653,3.309452176970734
100,68.71689497716895,3.3092466431339624
100,69.3972602739726,3.309041107989657
100,70.07762557077626,3.308835570067795
100,70.7579908675799,3.3086300277804925
100,71.43835616438356,3.3084244793839552
100,72.11872146118722,3.3082189229366836
100,72.79908675799086,3.3080133562531158
100,73.47945205479452,3.3078077768518224
100,74.15981735159818,3.307602181897282
100,74.84018264840182,3.3073965681341506
100,75.52054794520548,3.307190931812835
100,76.20091324200914,3.3069852686050405
100,76.8812785388128,3.306779573507804
100,77.56164383561644,3.306573840734366
100,78.2420091324201,3.306368063590027
100,78.92237442922375,3.3061622343309334
100,79.6027397260274,3.3059563440034743
100,80.28310502283105,3.305750382261725
100,80.96347031963471,3.3055443371600486
100,81.64383561643835,3.3053381949176526
100,82.32420091324201,3.3051319396515058
100,83.00456621004567,3.3049255530736272
100,83.68493150684932,3.3047190141482825
100,84.36529680365297,3.3045122987041338
100,85.04566210045662,3.304305378995821
100,85.72602739726028,3.3040982232088316
100,86.40639269406392,3.303890794900846
100,87.08675799086758,3.30368305237198
100,87.76712328767124,3.3034749479555323
100,88.44748858447488,3.3032664272199206
100,89.12785388127854,3.3030574280714933
100,89.8082191780822,3.302847879746813
100,90.48858447488584,3.302637701681783
100,91.1689497716895,3.302426802243667
100,91.84931506849315,3.30221507731061
100,92.52968036529681,3.3020024086816586
100,93.21004566210046,3.3017886622985486
100,93.89041095890411,3.301573686258613
100,94.57077625570777,3.3013573085960743
100,95.25114155251141,3.3011393348067273
100,95.93150684931507,3.300919545088492
100,96.61187214611873,3.300697691267645
100,97.29223744292237,3.3004734933775466
100,97.97260273972603,3.3002466358534615
100,98.65296803652969,3.3000167633035673
100,99.33333333333334,3.2997834758124047
100,100.01369863013699,3.299546323728874
100,100.69406392694064,3.299304801886354
100,101.3744292237443,3.299058343197599
100,102.05479452054794,3.298806311561747
100,102.7351598173516,3.2985479940149616
100,103.41552511415526,3.298282592049953
100,104.0958904109589,3.298009212022815
100,104.77625570776256,3.297726854558228
100,105.45662100456622,3.2974344028560827
100,106.13698630136986,3.297130609793927
100,106.81735159817352,3.2968140837102773
100,107.49771689497717,3.296483272743716
100,108.17808219178083,3.296136447591749
100,108.85844748858447,3.295771682541592
100,109.53881278538813,3.2953868346122728
100,110.21917808219179,3.294979520633707
100,110.89954337899543,3.29454709207351
100,111.57990867579909,3.2940866074063226
100,112.26027397260275,3.293594801803181
100,112.94063926940639,3.2930680538998365
100,113.62100456621005,3.2925023493829886
100,114.3013698630137,3.2918932411117865
100,114.98173515981736,3.291235805468864
100,115.662100456621,3.290524594610221
100,116.34246575342466,3.2897535842565278
100,117.02283105022832,3.2889161166396725
100,117.70319634703196,3.288004838187503
100,118.38356164383562,3.2870116314965743
100,119.06392694063928,3.2859275411071693
100,119.74429223744292,3.2847426925567307
100,120.42465753424658,3.283446204146967
100,121.10502283105023,3.2820260908161063
100,121.78538812785388,3.28046915946084
100,122.46575342465754,3.2787608950022844
100,123.14611872146119,3.2768853364364983
100,123.82648401826485,3.274824942052582
100,124.5068493150685,3.272560442939851
100,125.18721461187215,3.2700706838397897
100,125.86757990867581,3.267332450328208
100,126.54794520547945,3.2643202812378878
100,127.22831050228311,3.261006265151831
100,127.90867579908677,3.2573598197115747
100,128.58904109589042,3.2533474523936534
100,129.26940639269407,3.248932501309815
100,129.9497716894977,3.2440748544826254
100,130.63013698630138,3.2387306459372622
100,131.31050228310502,3.2328519268321876
100,131.99086757990867,3.2263863097255396
100,132.67123287671234,3.219276583940077
100,133.35159817351598,3.21146029984683
100,134.03196347031962,3.202869319735725
100,134.7123287671233,3.193429332779934
100,135.39269406392694,3.1830593314287756
100,136.0730593607306,3.1716710463813325
100,136.75342465753425,3.1591683370986696
100,137.4337899543379,3.145446534606163
100,138.11415525114157,3.1303917331181785
100,138.7945205479452,3.1138800267845004
100,139.47488584474885,3.095776687610687
100,140.15525114155253,3.0759352803421676
100,140.83561643835617,3.0541967098235094
100,141.5159817351598,3.0303881960489587
100,142.19634703196348,3.004322171807256
100,142.87671232876713,2.9757950974917384
100,143.55707762557077,2.9445861872949077
100,144.23744292237444,2.9104560406339033
100,144.91780821917808,2.873145172258442
100,145.59817351598173,2.8323724340746734
100,146.2785388127854,2.7878333212757656
100,146.95890410958904,2.739198154901548
100,147.63926940639269,2.6861101324538055
100,148.31963470319636,2.6281832376695498
100,149.0,2.5650000000000217
300,0.0,3.52
300,0.639269406392694,3.4969910913497926
300,1.278538812785388,3.4767190057690334
300,1.917808219178082,3.45885527509408
300,2.557077625570776,3.4431108532692556
300,3.1963470319634704,3.4292313849823874
300,3.835616438356164,3.4169930421494716
300,4.474885844748858,3.4061988600963273
300,5.114155251141552,3.3966755134645736
300,5.7534246575342465,3.3882704790670837
300,6.392694063926941,3.380849539251986
300,7.031963470319634,3.37429458490805
300,7.671232876712328,3.3685016821490743
300,8.310502283105022,3.3633793710310433
300,8.949771689497716,3.35884716845393
300,9.58904109589041,3.354834250742302
300,10.228310502283104,3.3512782943400348
300,10.867579908675799,3.3481244556425795
300,11.506849315068493,3.3453244732677723
300,12.146118721461187,3.342835878070351
300,12.785388127853881,3.3406212979689864
300,13.424657534246574,3.3386478462066136
300,14.063926940639268,3.3368865830305707
300,14.703196347031962,3.335312041980831
300,15.342465753424657,3.3339018130322002
300,15.981735159817351,3.332636175766973
300,16.621004566210043,3.3314977765734906
300,17.26027397260274,3.3304713445866985
300,17.899543378995432,3.3295434417209644
300,18.538812785388128,3.3287022427034665
300,19.17808219178082,3.32793734150755
300,19.817351598173516,3.327239581017571
300,20.45662100456621,3.3266009031370336
300,21.0958904109589,3.326014216886457
300,21.735159817351597,3.32547328233188
300,22.37442922374429,3.324972608444038
300,23.013698630136986,3.3245073632162807
300,23.65296803652968,3.324073294569967
300,24.292237442922374,3.3236666607526364
300,24.931506849315067,3.3232841690896553
300,25.570776255707763,3.3229229220867746
300,26.210045662100455,3.322580370001349
300,26.849315068493148,3.322254269105871
300,27.488584474885844,3.321942644960628
300,28.127853881278536,3.3216437600943096
300,28.767123287671232,3.3213560855635205
300,29.406392694063925,3.3210782759256667
300,30.04566210045662,3.320809147215549
300,30.684931506849313,3.320547657565161
300,31.324200913242006,3.320292890149457
300,31.963470319634702,3.320044038178947
300,32.602739726027394,3.3198003916934358
300,33.24200913242009,3.319561325940764
300,33.881278538812786,3.3193262911503036
300,34.52054794520548,3.3190948035338192
300,35.15981735159817,3.3188664373663883
300,35.799086757990864,3.3186408180177542
300,36.438356164383556,3.318417615820039
300,37.077625570776256,3.318196540671446
300,37.71689497716895,3.317977337287606
300,38.35616438356164,3.3177597810228523
300,38.99543378995433,3.3175436741930153
300,39.63470319634703,3.3173288428395424
300,40.273972602739725,3.3171151338819804
300,40.91324200913242,3.316902412612207
300,41.55251141552511,3.316690560489394
300,42.1917808219178,3.316479473199607
300,42.8310502283105,3.3162690589482784
300,43.470319634703195,3.316059236957608
300,44.10958904109589,3.315849936144281
300,44.74885844748858,3.315641093955874
300,45.38812785388128,3.31543265534689
300,46.02739726027397,3.3152245718776574
300,46.666666666666664,3.3150168009213514
300,47.30593607305936,3.3148093049661433
300,47.94520547945205,3.3146020510010596
300,48.58447488584475,3.3143950099754877
300,49.22374429223744,3.31418815632348
300,49.863013698630134,3.3139814675450676
300,50.502283105022826,3.313774923837711
300,51.141552511415526,3.3135685077718673
300,51.78082191780822,3.3133622040053337
300,52.42009132420091,3.313155999031699
300,53.0593607305936,3.312949880958765
300,53.698630136986296,3.3127438393132986
300,54.337899543378995,3.3125378648689043
300,54.97716894977169,3.3123319494941885
300,55.61643835616438,3.3121260860186985
300,56.25570776255707,3.3119202681144366
300,56.894977168949765,3.311714490190962
300,57.534246575342465,3.311508747302365
300,58.17351598173516,3.3113030350645336
300,58.81278538812785,3.311097349581336
300,59.45205479452054,3.3108916873784704
300,60.09132420091324,3.3106860453438554
300,60.730593607305934,3.3104804206735348
300,61.36986301369863,3.3102748108221594
300,62.00913242009132,3.3100692134571794
300,62.64840182648401,3.3098636264159302
300,63.28767123287671,3.3096580476648425
300,63.926940639269404,3.30945247526003
300,64.5662100456621,3.3092469073085256
300,65.20547945205479,3.3090413419294564
300,65.84474885844749,3.3088357772144126
300,66.48401826484017,3.3086302111862644
300,67.12328767123287,3.308424641755662
300,67.76255707762557,3.3082190666743787
300,68.40182648401826,3.3080134834846304
300,69.04109589041096,3.3078078894634246
300,69.68036529680364,3.3076022815609094
300,70.31963470319634,3.307396656331603
300,70.95890410958904,3.3071910098572532
300,71.59817351598173,3.3069853376599796
300,72.23744292237443,3.306779634604169
300,72.87671232876711,3.3065738947854393
300,73.51598173515981,3.306368111404811
300,74.15525114155251,3.3061622766259866
300,74.7945205479452,3.305956381413414
300,75.4337899543379,3.305750415348547
300,76.0730593607306,3.305544366421391
300,76.71232876712328,3.305338220794126
300,77.35159817351598,3.3051319625331965
300,77.99086757990867,3.304925573305859
300,78.63013698630137,3.3047190320367292
300,79.26940639269407,3.3045123145193482
300,79.90867579908675,3.304305392977252
300,80.54794520547945,3.3040982355683814
300,81.18721461187214,3.3038908058260277
300,81.82648401826484,3.3036830620287096
300,82.46575342465754,3.3034749564906063
300,83.10502283105022,3.303266434763209
300,83.74429223744292,3.303057434737884
300,84.3835616438356,3.302847885637932
300,85.0228310502283,3.3026377068875203
300,85.662100456621,3.302426806843525
300,86.30136986301369,3.3022150813749
300,86.94063926940639,3.3020024122725595
300,87.57990867579908,3.301788665471044
300,88.21917808219177,3.3015736890613203
300,88.85844748858447,3.301357311071979
300,89.49771689497716,3.3011393369938347
300,90.13698630136986,3.300919547020399
300,90.77625570776256,3.300697692974053
300,91.41552511415524,3.30047349488471
300,92.05479452054794,3.300246637184586
300,92.69406392694063,3.3000167644791643
300,93.33333333333333,3.299783476850602
300,93.97260273972603,3.299546324645692
300,94.61187214611871,3.29930480269595
300,95.25114155251141,3.299058343912484
300,95.8904109589041,3.298806312192976
300,96.5296803652968,3.2985479945723024
300,97.1689497716895,3.298282592542035
300,97.80821917808218,3.298009212457263
300,98.44748858447488,3.297726854941778
300,99.08675799086757,3.297434403194685
300,99.72602739726027,3.297130610092838
300,100.36529680365297,3.29681408397414
300,101.00456621004565,3.296483272976632
300,101.64383561643835,3.296136447797341
300,102.28310502283105,3.2957716827230583
300,102.92237442922374,3.2953868347724398
300,103.56164383561644,3.2949795207750694
300,104.20091324200912,3.294547092198272
300,104.84018264840182,3.29408660751643
300,105.47945205479452,3.2935948019003516
300,106.1187214611872,3.293068053985588
300,106.7579908675799,3.29250234945866
300,107.39726027397259,3.291893241178561
300,108.03652968036529,3.2912358055277857
300,108.67579908675799,3.2905245946622124
300,109.31506849315068,3.2897535843024026
300,109.95433789954338,3.2889161166801486
300,110.59360730593606,3.2880048382232148
300,111.23287671232876,3.287011631528082
300,111.87214611872146,3.2859275411349667
300,112.51141552511415,3.284742692581254
300,113.15068493150685,3.283446204168602
300,113.78995433789953,3.282026090835192
300,114.42922374429223,3.2804691594776765
300,115.06849315068493,3.278760895017136
300,115.70776255707761,3.2768853364495993
300,116.34703196347031,3.274824942064138
300,116.98630136986301,3.272560442950044
300,117.6255707762557,3.270070683848781
300,118.2648401826484,3.2673324503361383
300,118.90410958904108,3.264320281244882
300,119.54337899543378,3.2610062651579996
300,120.18264840182648,3.2573598197170153
300,120.82191780821917,3.253347452398452
300,121.46118721461187,3.248932501314047
300,122.10045662100455,3.244074854486357
300,122.73972602739725,3.2387306459405534
300,123.37899543378995,3.2328519268350897
300,124.01826484018264,3.226386309728099
300,124.65753424657534,3.2192765839423343
300,125.29680365296802,3.2114602998488193
300,125.93607305936072,3.20286931973748
300,126.57534246575342,3.1934293327814816
300,127.21461187214611,3.1830593314301407
300,127.85388127853881,3.171671046382536
300,128.4931506849315,3.159168337099731
300,129.1324200913242,3.145446534607098
300,129.7716894977169,3.1303917331190036
300,130.41095890410958,3.113880026785228
300,131.05022831050226,3.095776687611328
300,131.68949771689498,3.075935280342733
300,132.32876712328766,3.054196709824008
300,132.96803652968035,3.0303881960493984
300,133.60730593607306,3.004322171807644
300,134.24657534246575,2.975795097492081
300,134.88584474885843,2.9445861872952097
300,135.52511415525115,2.9104560406341684
300,136.16438356164383,2.8731451722586754
300,136.80365296803652,2.8323724340748795
300,137.44292237442923,2.787833321275948
300,138.08219178082192,2.7391981549017093
300,138.7214611872146,2.6861101324539467
300,139.3607305936073,2.628183237669677
300,140.0,2.565000000000132
