time_h,electrolyte_A_mV,electrolyte_B_mV
3.7333333333333334,-25.063466874314315,-33.59733919809231
3.7666666666666666,-25.064033482119378,-33.60267110901707
3.8,-25.064600106609856,-33.60800336492552
3.8333333333333335,-25.06516674305597,-33.613335882147084
3.8666666666666667,-25.06573338806866,-33.6186685973042
3.9,-25.066300039219573,-33.62400146239061
3.933333333333333,-25.06686669476872,-33.62933444104322
3.966666666666667,-25.067433353469333,-33.63466750571828
4.0,32.068,44.64
4.033333333333333,30.084285840683194,41.97744974569997
4.066666666666666,28.663053166561486,39.96195429477844
4.1,27.644856088200108,38.436580293577876
4.133333333333333,26.915446633476762,37.282456199220306
4.166666666666667,26.392962553196263,36.40954096321691
4.2,26.01874698265629,35.74963163121318
4.233333333333333,25.750770441717503,35.251066843631826
4.266666666666667,25.558917491892945,34.87471492210752
4.3,25.42160947857505,34.59093498486289
4.333333333333333,25.323384620097436,34.377275097576614
4.366666666666666,25.253164065778886,34.21672870293526
4.4,25.20300947222114,34.09641392681978
4.433333333333334,25.167232767825254,34.00657319879663
4.466666666666667,25.141758271193797,33.93981549952452
4.5,25.1236656289936,33.8905423895891
4.533333333333333,25.110862316623486,33.85451324636057
4.566666666666666,25.10184897468859,33.82851594607415
4.6,25.095551265236665,33.81011741698994
4.633333333333333,25.091199391486807,33.797474692110065
4.666666666666667,25.088241769942712,33.78919178820087
4.7,25.08628317375888,33.784211296643
4.733333333333333,25.08504041052574,33.78173226728086
4.766666666666667,25.084310564014903,33.781148008301976
4.8,25.08394823839532,33.78199897181474
4.833333333333333,25.083849253001603,33.78393706631641
4.866666666666666,25.08393895912506,33.78669862463218
4.9,25.084163868628607,33.790083928071624
4.933333333333334,25.084485655587283,33.79394169669126
4.966666666666667,25.084876858275855,33.79815734120928
5.0,25.08531779950834,33.80264406424061
5.033333333333333,25.085794379964874,33.807336119792836
5.066666666666666,25.08629649704133,33.812183707569375
5.1,25.086816911905533,33.81714910558215
5.133333333333333,25.08735043770756,33.82220374074066
5.166666666666667,25.087893357907053,33.82732596992521
5.2,25.088443009486472,33.83249939922739
5.233333333333333,25.088997484310376,33.837711610833225
5.266666666666667,25.08955541513997,33.84295319868169
5.3,25.090115822305847,33.84821703800955
5.333333333333333,25.090678003844214,33.85349773205711
5.366666666666666,25.09124145677602,33.858791192967075
5.4,25.091805820701033,33.864094324330125
5.433333333333334,25.092370837381207,33.86940478072416
5.466666666666667,25.09293632178089,33.87472078557374
5.5,25.093502141316243,33.8800409931849
5.533333333333333,25.0940682009868,33.88536438424139
5.566666666666666,25.09463443272175,33.89069018664673
5.6,25.095200787746222,33.89601781556472
5.633333333333333,25.0957672311115,33.901346828002346
5.666666666666667,25.09633373777573,33.906676888407866
5.7,25.09690028979564,33.91200774261251
5.733333333333333,25.097466874314314,33.91733919809231
5.766666666666667,25.098033482119376,33.922671109017074
5.8,25.098600106609858,33.92800336492552
5.833333333333333,25.099166743055967,33.93333588214708
5.866666666666666,25.09973338806866,33.9386685973042
5.9,25.100300039219576,33.94400146239061
5.933333333333334,25.100866694768722,33.94933444104322
5.966666666666667,25.101433353469332,33.95466750571828
6.0,-32.102000000000004,-44.96
6.033333333333333,-30.1182858406832,-42.29744974569997
6.066666666666666,-28.697053166561485,-40.28195429477844
6.1,-27.678856088200106,-38.756580293577876
6.133333333333333,-26.949446633476764,-37.602456199220306
6.166666666666667,-26.42696255319626,-36.72954096321691
6.2,-26.052746982656288,-36.06963163121318
6.233333333333333,-25.7847704417175,-35.57106684363182
6.266666666666667,-25.592917491892948,-35.19471492210752
6.3,-25.45560947857505,-34.91093498486289
6.333333333333333,-25.357384620097434,-34.697275097576615
6.366666666666666,-25.28716406577889,-34.53672870293525
6.4,-25.23700947222114,-34.41641392681978
6.433333333333334,-25.201232767825253,-34.32657319879663
6.466666666666667,-25.1757582711938,-34.25981549952452
6.5,-25.1576656289936,-34.2105423895891
6.533333333333333,-25.144862316623485,-34.17451324636057
6.566666666666666,-25.13584897468859,-34.14851594607415
6.6,-25.129551265236667,-34.13011741698994
6.633333333333333,-25.125199391486806,-34.117474692110065
6.666666666666667,-25.12224176994271,-34.10919178820087
6.7,-25.12028317375888,-34.104211296643
6.733333333333333,-25.119040410525738,-34.10173226728086
6.766666666666667,-25.1183105640149,-34.101148008301976
6.8,-25.117948238395318,-34.10199897181474
6.833333333333333,-25.117849253001605,-34.10393706631641
6.866666666666666,-25.11793895912506,-34.10669862463218
6.8999999999999995,-25.118163868628606,-34.110083928071624
6.933333333333334,-25.118485655587286,-34.11394169669126
6.966666666666667,-25.118876858275854,-34.11815734120928
7.0,-25.119317799508337,-34.12264406424061
7.033333333333333,-25.119794379964876,-34.12733611979284
7.066666666666666,-25.12029649704133,-34.132183707569375
7.1,-25.120816911905532,-34.137149105582154
7.133333333333333,-25.12135043770756,-34.14220374074066
7.166666666666667,-25.121893357907055,-34.14732596992521
7.2,-25.12244300948647,-34.15249939922739
7.233333333333333,-25.122997484310375,-34.157711610833225
7.266666666666667,-25.123555415139972,-34.16295319868169
7.3,-25.124115822305846,-34.16821703800955
7.333333333333333,-25.124678003844213,-34.17349773205711
7.366666666666666,-25.12524145677602,-34.178791192967076
7.3999999999999995,-25.125805820701036,-34.184094324330125
7.433333333333334,-25.126370837381206,-34.18940478072416
7.466666666666667,-25.12693632178089,-34.19472078557374
7.5,-25.127502141316246,-34.2000409931849
7.533333333333333,-25.1280682009868,-34.20536438424139
7.566666666666666,-25.12863443272175,-34.21069018664673
7.6,-25.129200787746225,-34.21601781556472
7.633333333333333,-25.129767231111497,-34.221346828002346
7.666666666666667,-25.13033373777573,-34.226676888407866
7.7,-25.13090028979564,-34.23200774261251
7.733333333333333,-25.131466874314317,-34.23733919809231
7.766666666666667,-25.132033482119375,-34.242671109017074
7.8,-25.132600106609857,-34.24800336492552
7.833333333333333,-25.13316674305597,-34.25333588214708
7.866666666666666,-25.13373338806866,-34.2586685973042
7.8999999999999995,-25.134300039219575,-34.26400146239061
7.933333333333334,-25.13486669476872,-34.26933444104322
7.966666666666667,-25.135433353469335,-34.27466750571828
8.0,32.135999999999996,45.28
8.033333333333333,30.1522858406832,42.61744974569997
8.066666666666666,28.731053166561487,40.60195429477844
8.1,27.712856088200105,39.07658029357788
8.133333333333333,26.983446633476763,37.922456199220306
8.166666666666666,26.460962553196275,37.049540963216934
8.2,26.086746982656294,36.38963163121319
8.233333333333333,25.818770441717508,35.89106684363183
8.266666666666666,25.62691749189295,35.51471492210753
8.3,25.489609478575048,35.230934984862884
8.333333333333334,25.39138462009743,35.017275097576615
8.366666666666667,25.321164065778884,34.85672870293525
8.4,25.27100947222114,34.73641392681978
8.433333333333334,25.235232767825252,34.64657319879663
8.466666666666667,25.2097582711938,34.57981549952452
8.5,25.1916656289936,34.5305423895891
8.533333333333333,25.178862316623484,34.49451324636057
8.566666666666666,25.169848974688588,34.46851594607415
8.6,25.163551265236666,34.45011741698994
8.633333333333333,25.15919939148681,34.437474692110065
8.666666666666666,25.15624176994271,34.42919178820087
8.7,25.15428317375888,34.424211296643
8.733333333333333,25.15304041052574,34.42173226728086
8.766666666666666,25.1523105640149,34.42114800830198
8.8,25.151948238395317,34.42199897181474
8.833333333333334,25.151849253001604,34.42393706631641
8.866666666666667,25.15193895912506,34.42669862463218
8.9,25.152163868628605,34.430083928071625
8.933333333333334,25.152485655587284,34.433941696691264
8.966666666666667,25.152876858275857,34.43815734120928
9.0,25.153317799508336,34.44264406424061
9.033333333333333,25.153794379964875,34.44733611979284
9.066666666666666,25.154296497041333,34.45218370756937
9.1,25.15481691190553,34.457149105582154
9.133333333333333,25.155350437707558,34.46220374074066
9.166666666666666,25.155893357907054,34.46732596992521
9.2,25.156443009486473,34.47249939922739
9.233333333333333,25.156997484310374,34.477711610833225
9.266666666666666,25.15755541513997,34.48295319868169
9.3,25.15811582230585,34.48821703800955
9.333333333333334,25.158678003844212,34.49349773205711
9.366666666666667,25.15924145677602,34.498791192967076
9.4,25.159805820701035,34.504094324330126
9.433333333333334,25.16037083738121,34.50940478072416
9.466666666666667,25.160936321780888,34.51472078557374
9.5,25.161502141316245,34.5200409931849
9.533333333333333,25.162068200986802,34.52536438424139
9.566666666666666,25.16263443272175,34.53069018664673
9.6,25.163200787746224,34.53601781556472
9.633333333333333,25.1637672311115,34.54134682800235
9.666666666666666,25.164333737775728,34.546676888407866
9.7,25.16490028979564,34.55200774261251
9.733333333333333,25.165466874314316,34.55733919809231
9.766666666666666,25.166033482119378,34.562671109017074
9.8,25.166600106609856,34.568003364925524
9.833333333333334,25.16716674305597,34.57333588214708
9.866666666666667,25.167733388068662,34.578668597304194
9.9,25.168300039219574,34.58400146239061
9.933333333333334,25.16886669476872,34.58933444104322
9.966666666666667,25.169433353469334,34.59466750571828
10.0,-32.17,-45.6
10.033333333333333,-30.186285840683198,-42.93744974569997
10.066666666666666,-28.765053166561486,-40.92195429477844
10.1,-27.746856088200108,-39.39658029357788
10.133333333333333,-27.017446633476762,-38.24245619922031
10.166666666666666,-26.494962553196274,-37.369540963216934
10.2,-26.120746982656296,-36.70963163121319
10.233333333333333,-25.852770441717507,-36.21106684363183
10.266666666666666,-25.66091749189295,-35.83471492210753
10.3,-25.523609478575047,-35.550934984862884
10.333333333333334,-25.425384620097432,-35.337275097576615
10.366666666666667,-25.355164065778883,-35.17672870293525
10.4,-25.30500947222114,-35.05641392681978
10.433333333333334,-25.269232767825255,-34.96657319879663
10.466666666666667,-25.243758271193798,-34.89981549952452
10.5,-25.2256656289936,-34.8505423895891
10.533333333333333,-25.212862316623486,-34.81451324636057
10.566666666666666,-25.20384897468859,-34.78851594607415
10.6,-25.197551265236665,-34.77011741698994
10.633333333333333,-25.193199391486807,-34.757474692110065
10.666666666666666,-25.190241769942713,-34.74919178820087
10.7,-25.18828317375888,-34.744211296643
10.733333333333333,-25.18704041052574,-34.74173226728086
10.766666666666666,-25.186310564014903,-34.74114800830198
10.8,-25.185948238395316,-34.74199897181474
10.833333333333334,-25.185849253001603,-34.74393706631641
10.866666666666667,-25.18593895912506,-34.74669862463218
10.9,-25.186163868628608,-34.750083928071625
10.933333333333334,-25.186485655587283,-34.753941696691264
10.966666666666667,-25.186876858275856,-34.758157341209284
11.0,-25.18731779950834,-34.76264406424061
11.033333333333333,-25.187794379964874,-34.76733611979284
11.066666666666666,-25.188296497041332,-34.77218370756937
11.1,-25.188816911905533,-34.777149105582154
11.133333333333333,-25.189350437707557,-34.78220374074066
11.166666666666666,-25.189893357907053,-34.78732596992521
11.2,-25.190443009486472,-34.79249939922739
11.233333333333333,-25.190997484310376,-34.797711610833225
11.266666666666666,-25.19155541513997,-34.80295319868169
11.3,-25.192115822305848,-34.80821703800955
11.333333333333334,-25.192678003844215,-34.81349773205711
11.366666666666667,-25.19324145677602,-34.818791192967076
11.4,-25.193805820701034,-34.824094324330126
11.433333333333334,-25.194370837381207,-34.82940478072416
11.466666666666667,-25.19493632178089,-34.83472078557374
11.5,-25.195502141316243,-34.8400409931849
11.533333333333333,-25.1960682009868,-34.84536438424139
11.566666666666666,-25.19663443272175,-34.85069018664673
11.6,-25.197200787746223,-34.85601781556472
11.633333333333333,-25.1977672311115,-34.86134682800235
11.666666666666666,-25.19833373777573,-34.866676888407866
11.7,-25.19890028979564,-34.87200774261251
11.733333333333333,-25.199466874314314,-34.87733919809231
11.766666666666666,-25.200033482119377,-34.882671109017075
11.8,-25.20060010660986,-34.888003364925524
11.833333333333334,-25.201166743055968,-34.89333588214708
11.866666666666667,-25.20173338806866,-34.898668597304194
11.9,-25.202300039219576,-34.90400146239061
11.933333333333334,-25.20286669476872,-34.90933444104322
11.966666666666667,-25.203433353469332,-34.91466750571828
12.0,32.204,45.92
12.033333333333333,30.220285840683196,43.25744974569997
12.066666666666666,28.799053166561485,41.24195429477844
12.1,27.780856088200107,39.71658029357788
12.133333333333333,27.051446633476765,38.56245619922031
12.166666666666666,26.528962553196273,37.689540963216935
12.2,26.154746982656295,37.02963163121319
12.233333333333333,25.88677044171751,36.531066843631834
12.266666666666666,25.694917491892948,36.15471492210753
12.3,25.557609478575046,35.870934984862885
12.333333333333334,25.45938462009743,35.657275097576616
12.366666666666667,25.389164065778886,35.49672870293525
12.4,25.33900947222114,35.37641392681978
12.433333333333334,25.303232767825254,35.28657319879663
12.466666666666667,25.2777582711938,35.21981549952452
12.5,25.2596656289936,35.1705423895891
12.533333333333333,25.246862316623485,35.13451324636057
12.566666666666666,25.23784897468859,35.10851594607415
12.6,25.231551265236668,35.09011741698994
12.633333333333333,25.227199391486806,35.077474692110066
12.666666666666666,25.22424176994271,35.06919178820087
12.7,25.222283173758882,35.064211296642995
12.733333333333333,25.221040410525738,35.06173226728086
12.766666666666666,25.220310564014902,35.06114800830198
12.8,25.219948238395318,35.06199897181474
12.833333333333334,25.219849253001602,35.06393706631641
12.866666666666667,25.21993895912506,35.06669862463218
12.9,25.220163868628607,35.070083928071625
12.933333333333334,25.220485655587286,35.073941696691264
12.966666666666667,25.220876858275854,35.078157341209284
13.0,25.221317799508338,35.08264406424061
13.033333333333333,25.221794379964876,35.08733611979284
13.066666666666666,25.22229649704133,35.09218370756937
13.1,25.222816911905532,35.097149105582155
13.133333333333333,25.22335043770756,35.10220374074066
13.166666666666666,25.223893357907052,35.10732596992521
13.2,25.22444300948647,35.11249939922739
13.233333333333333,25.224997484310375,35.117711610833226
13.266666666666666,25.225555415139972,35.12295319868169
13.299999999999999,25.226115822305847,35.12821703800955
13.333333333333334,25.226678003844214,35.13349773205711
13.366666666666667,25.22724145677602,35.138791192967076
13.4,25.227805820701033,35.144094324330126
13.433333333333334,25.228370837381206,35.14940478072416
13.466666666666667,25.22893632178089,35.15472078557374
13.5,25.229502141316246,35.16004099318489
13.533333333333333,25.2300682009868,35.16536438424139
13.566666666666666,25.23063443272175,35.17069018664673
13.6,25.231200787746225,35.17601781556472
13.633333333333333,25.231767231111498,35.18134682800235
13.666666666666666,25.23233373777573,35.18667688840787
13.7,25.23290028979564,35.19200774261251
13.733333333333333,25.233466874314313,35.19733919809231
13.766666666666666,25.234033482119376,35.202671109017075
13.799999999999999,25.234600106609857,35.208003364925524
13.833333333333334,25.23516674305597,35.21333588214708
13.866666666666667,25.23573338806866,35.218668597304195
13.9,25.236300039219575,35.22400146239061
13.933333333333334,25.23686669476872,35.22933444104322
13.966666666666667,25.23743335346933,35.23466750571828
14.0,-32.238,-46.24
14.033333333333333,-30.254285840683195,-43.57744974569997
14.066666666666666,-28.833053166561488,-41.56195429477844
14.1,-27.814856088200106,-40.03658029357788
14.133333333333333,-27.085446633476764,-38.88245619922031
14.166666666666666,-26.562962553196275,-38.009540963216935
14.2,-26.188746982656294,-37.34963163121319
14.233333333333333,-25.920770441717508,-36.851066843631834
14.266666666666666,-25.72891749189295,-36.47471492210753
14.299999999999999,-25.591609478575048,-36.19093498486289
14.333333333333334,-25.49338462009743,-35.977275097576616
14.366666666666667,-25.423164065778884,-35.81672870293525
14.4,-25.373009472221142,-35.69641392681978
14.433333333333334,-25.337232767825252,-35.60657319879663
14.466666666666667,-25.3117582711938,-35.53981549952452
14.5,-25.2936656289936,-35.4905423895891
14.533333333333333,-25.280862316623484,-35.45451324636057
14.566666666666666,-25.271848974688588,-35.42851594607415
14.6,-25.265551265236667,-35.41011741698994
14.633333333333333,-25.26119939148681,-35.397474692110066
14.666666666666666,-25.25824176994271,-35.38919178820087
14.7,-25.25628317375888,-35.384211296642995
14.733333333333333,-25.25504041052574,-35.38173226728085
14.766666666666666,-25.2543105640149,-35.38114800830198
14.799999999999999,-25.253948238395317,-35.38199897181474
14.833333333333334,-25.253849253001604,-35.38393706631641
14.866666666666667,-25.25393895912506,-35.38669862463218
14.9,-25.254163868628606,-35.390083928071626
14.933333333333334,-25.254485655587285,-35.393941696691265
14.966666666666667,-25.254876858275857,-35.398157341209284
15.0,-25.255317799508337,-35.40264406424061
15.033333333333333,-25.255794379964875,-35.40733611979284
15.066666666666666,-25.256296497041333,-35.41218370756937
15.1,-25.25681691190553,-35.41714910558215
15.133333333333333,-25.257350437707558,-35.42220374074066
15.166666666666666,-25.257893357907054,-35.427325969925214
15.2,-25.258443009486474,-35.43249939922739
15.233333333333333,-25.258997484310374,-35.437711610833226
15.266666666666666,-25.25955541513997,-35.44295319868169
15.299999999999999,-25.26011582230585,-35.44821703800955
15.333333333333334,-25.260678003844212,-35.45349773205711
15.366666666666667,-25.26124145677602,-35.45879119296708
15.4,-25.261805820701035,-35.46409432433013
15.433333333333334,-25.262370837381205,-35.46940478072416
15.466666666666667,-25.262936321780888,-35.47472078557374
15.5,-25.263502141316245,-35.48004099318489
15.533333333333333,-25.264068200986802,-35.485364384241386
15.566666666666666,-25.26463443272175,-35.49069018664673
15.6,-25.265200787746224,-35.49601781556472
15.633333333333333,-25.2657672311115,-35.50134682800235
15.666666666666666,-25.266333737775728,-35.50667688840787
15.7,-25.26690028979564,-35.51200774261251
15.733333333333333,-25.267466874314316,-35.51733919809231
15.766666666666666,-25.268033482119378,-35.522671109017075
15.799999999999999,-25.268600106609856,-35.528003364925524
15.833333333333334,-25.26916674305597,-35.53333588214708
15.866666666666667,-25.269733388068662,-35.538668597304195
15.9,-25.270300039219574,-35.544001462390604
15.933333333333334,-25.27086669476872,-35.54933444104322
15.966666666666667,-25.271433353469334,-35.55466750571828
16.0,32.272,46.56
16.03333333333333,30.288285840683287,43.8974497457001
16.066666666666666,28.867053166561487,41.88195429477844
16.1,27.848856088200062,40.35658029357781
16.133333333333333,27.119446633476763,39.20245619922031
16.166666666666668,26.59696255319625,38.3295409632169
16.2,26.222746982656297,37.66963163121319
16.233333333333334,25.954770441717493,37.171066843631806
16.266666666666666,25.76291749189295,36.79471492210753
16.3,25.625609478575047,36.51093498486288
16.333333333333332,25.527384620097436,36.297275097576616
16.366666666666667,25.457164065778883,36.13672870293525
16.4,25.40700947222114,36.01641392681978
16.433333333333334,25.371232767825255,35.92657319879663
16.466666666666665,25.345758271193798,35.85981549952453
16.5,25.3276656289936,35.8105423895891
16.53333333333333,25.31486231662349,35.77451324636057
16.566666666666666,25.305848974688587,35.74851594607415
16.6,25.299551265236662,35.73011741698994
16.633333333333333,25.295199391486808,35.717474692110066
16.666666666666668,25.292241769942713,35.70919178820086
16.7,25.29028317375888,35.704211296642995
16.733333333333334,25.28904041052574,35.70173226728086
16.766666666666666,25.288310564014903,35.70114800830198
16.8,25.287948238395316,35.70199897181474
16.833333333333332,25.287849253001603,35.70393706631641
16.866666666666667,25.28793895912506,35.70669862463218
16.9,25.288163868628605,35.710083928071626
16.933333333333334,25.288485655587284,35.713941696691265
16.966666666666665,25.288876858275856,35.718157341209285
17.0,25.28931779950834,35.72264406424061
17.03333333333333,25.289794379964874,35.72733611979284
17.066666666666666,25.290296497041332,35.73218370756937
17.1,25.290816911905534,35.73714910558215
17.133333333333333,25.291350437707557,35.742203740740656
17.166666666666668,25.291893357907053,35.747325969925214
17.2,25.292443009486473,35.75249939922739
17.233333333333334,25.292997484310376,35.757711610833226
17.266666666666666,25.29355541513997,35.76295319868169
17.3,25.294115822305848,35.76821703800955
17.333333333333332,25.294678003844215,35.77349773205711
17.366666666666667,25.29524145677602,35.77879119296708
17.4,25.295805820701034,35.78409432433013
17.433333333333334,25.296370837381208,35.78940478072416
17.466666666666665,25.296936321780887,35.79472078557374
17.5,25.297502141316244,35.80004099318489
17.53333333333333,25.2980682009868,35.805364384241386
17.566666666666666,25.29863443272175,35.81069018664673
17.6,25.299200787746223,35.81601781556472
17.633333333333333,25.2997672311115,35.82134682800235
17.666666666666668,25.30033373777573,35.82667688840787
17.7,25.30090028979564,35.83200774261251
17.733333333333334,25.301466874314315,35.83733919809231
17.766666666666666,25.302033482119377,35.842671109017076
17.8,25.30260010660986,35.848003364925525
17.833333333333332,25.303166743055968,35.85333588214708
17.866666666666667,25.30373338806866,35.858668597304195
17.9,25.304300039219576,35.864001462390604
17.933333333333334,25.30486669476872,35.869334441043215
17.966666666666665,25.305433353469333,35.87466750571828
18.0,-32.306,-46.88
18.03333333333333,-30.322285840683286,-44.217449745700094
18.066666666666666,-28.901053166561486,-42.20195429477844
18.1,-27.88285608820006,-40.67658029357781
18.133333333333333,-27.153446633476765,-39.52245619922031
18.166666666666668,-26.630962553196248,-38.6495409632169
18.2,-26.256746982656296,-37.98963163121319
18.233333333333334,-25.988770441717495,-37.491066843631806
18.266666666666666,-25.79691749189295,-37.11471492210753
18.3,-25.659609478575046,-36.83093498486288
18.333333333333332,-25.56138462009744,-36.617275097576616
18.366666666666667,-25.491164065778882,-36.45672870293525
18.4,-25.44100947222114,-36.33641392681978
18.433333333333334,-25.405232767825254,-36.24657319879663
18.466666666666665,-25.3797582711938,-36.17981549952453
18.5,-25.3616656289936,-36.1305423895891
18.53333333333333,-25.34886231662349,-36.09451324636057
18.566666666666666,-25.33984897468859,-36.06851594607415
18.6,-25.33355126523666,-36.05011741698994
18.633333333333333,-25.329199391486807,-36.03747469211007
18.666666666666668,-25.326241769942712,-36.02919178820086
18.7,-25.324283173758882,-36.024211296642996
18.733333333333334,-25.32304041052574,-36.02173226728085
18.766666666666666,-25.322310564014902,-36.02114800830198
18.8,-25.32194823839532,-36.02199897181474
18.833333333333332,-25.321849253001602,-36.023937066316414
18.866666666666667,-25.32193895912506,-36.02669862463218
18.9,-25.322163868628607,-36.030083928071626
18.933333333333334,-25.322485655587283,-36.033941696691265
18.966666666666665,-25.322876858275855,-36.038157341209285
19.0,-25.323317799508338,-36.04264406424061
19.03333333333333,-25.323794379964877,-36.04733611979284
19.066666666666666,-25.32429649704133,-36.05218370756937
19.1,-25.324816911905533,-36.05714910558215
19.133333333333333,-25.32535043770756,-36.06220374074066
19.166666666666668,-25.325893357907052,-36.067325969925214
19.2,-25.32644300948647,-36.07249939922739
19.233333333333334,-25.326997484310375,-36.07771161083323
19.266666666666666,-25.327555415139972,-36.08295319868169
19.3,-25.328115822305847,-36.08821703800955
19.333333333333332,-25.328678003844214,-36.09349773205711
19.366666666666667,-25.32924145677602,-36.09879119296708
19.4,-25.329805820701033,-36.10409432433013
19.433333333333334,-25.330370837381206,-36.10940478072416
19.466666666666665,-25.33093632178089,-36.11472078557374
19.5,-25.331502141316243,-36.120040993184894
19.53333333333333,-25.3320682009868,-36.12536438424139
19.566666666666666,-25.33263443272175,-36.13069018664673
