r_angstrom,pair_A_g_r,pair_B_g_r
6.758575197889183,0.39857029469480587,0.32494385850534263
6.778364116094988,0.3973097056753495,0.32391399838688084
6.798153034300792,0.3960532159830367,0.32290045457483524
6.8179419525065965,0.3948007923309947,0.32190191151412917
6.837730870712401,0.39355240500962235,0.32091716379412977
6.857519788918206,0.39230802730936665,0.3199451083971243
6.877308707124011,0.391067635032535,0.3189847373286544
6.897097625329816,0.38983120608132904,0.31803513062893773
6.916886543535621,0.38859872011096763,0.31709544976214
6.936675461741425,0.3873701582382579,0.3161649313780941
6.95646437994723,0.3861455027972844,0.3152428814391907
6.9762532981530345,0.3849247371350418,0.3143286697035642
6.996042216358839,0.3837078454408488,0.31342172455434925
7.015831134564644,0.38249481260426293,0.312521528163676
7.035620052770449,0.38128562409698424,0.31162761197917827
7.055408970976254,0.3800802658749057,0.3107395525200972
7.075197889182059,0.37887872429704056,0.3098569674695548
7.094986807387864,0.37768098605855904,0.3089795120492215
7.114775725593668,0.37648703813558954,0.3081068756624104
7.1345646437994725,0.37529686773981086,0.307238778791554
7.154353562005277,0.37411046228117234,0.30637497013607745
7.174142480211082,0.37292780933734626,0.30551522397682146
7.193931398416887,0.3717488966287458,0.3046593377534098
7.213720316622692,0.3705737119981308,0.30380712984126135
7.233509234828497,0.36940224339399147,0.30295843751532114
7.253298153034301,0.36823447885703137,0.30211311508800226
7.273087071240106,0.367070406509191,0.30127103220929613
7.2928759894459105,0.3659100145447486,0.30043207231750163
7.312664907651715,0.36475329122311434,0.29959613122953815
7.33245382585752,0.3636002248630042,0.29876311586034254
7.352242744063325,0.3624508038377333,0.29793294306139034
7.37203166226913,0.36130501657141795,0.2971055385689254
7.391820580474935,0.3601628515359116,0.2962808360530266
7.41160949868074,0.35902429724833373,0.2954587762591736
7.431398416886544,0.3578893422690767,0.29463930623450535
7.4511873350923485,0.35675797520019564,0.2938223786314715
7.470976253298153,0.35563018468410695,0.2930079510820816
7.490765171503958,0.35450595940253316,0.2921959856364318
7.510554089709763,0.35338528807564457,0.29138644825965215
7.530343007915568,0.35226815946135837,0.2905793083818572
7.550131926121373,0.3511545623547623,0.28977453849610085
7.569920844327177,0.3500444855876379,0.288972113799734
7.589709762532982,0.34893791802806234,0.2881720118749378
7.6094986807387865,0.347834848580073,0.2873742124045583
7.629287598944591,0.3467352661833808,0.28657869691969895
7.649076517150396,0.3456391598131223,0.28578544857583565
7.668865435356201,0.3445465184796431,0.28499445195450845
7.688654353562006,0.3434573312283045,0.28420569288791186
7.708443271767811,0.34237158713930965,0.2834191583039516
7.728232189973616,0.34128927532754405,0.28263483608956863
7.74802110817942,0.3402103849424285,0.28185271497033926
7.7678100263852246,0.33913490516777994,0.28107278440455724
7.787598944591029,0.33806282522168074,0.2802950344901806
7.807387862796834,0.336994134356353,0.2795194558831892
7.827176781002639,0.335928821858037,0.2787460397260503
7.846965699208444,0.3348668770468739,0.27797477758512124
7.866754617414249,0.3338082892767904,0.27720566139594643
7.886543535620053,0.3327530479353865,0.2764386834155138
7.906332453825858,0.3317011424438239,0.2756738361806397
7.926121372031663,0.3306525622567173,0.2749111124717426
7.945910290237467,0.3296072968620252,0.2741505052813477
7.965699208443272,0.32856533578094305,0.27339200778673894
7.985488126649077,0.32752666856779666,0.2726356133262421
8.005277044854882,0.32649128480993606,0.27188131537868404
8.025065963060687,0.32545917412763054,0.27112910754562203
8.044854881266492,0.32443032617396395,0.27037898353599066
8.064643799472297,0.32340473063473024,0.26963093715285236
8.084432717678101,0.32238237722832996,0.26888496228197684
8.104221635883906,0.3213632557056668,0.2681410528820094
8.124010554089711,0.32034735585004465,0.26739920297601594
8.143799472295516,0.31933466747706485,0.26665940664422033
8.163588390501321,0.3183251804345247,0.2659216580177734
8.183377308707126,0.3173188846023144,0.26518595127341216
8.203166226912929,0.3163157698923168,0.26445228062888726
8.222955145118734,0.3153158262483052,0.2637206403390512
8.242744063324539,0.31431904364584307,0.2629910246925172
8.262532981530343,0.31332541209218334,0.2622634280088048
8.282321899736148,0.31233492162616855,0.2615378446359065
8.302110817941953,0.3113475623181303,0.2608142689482128
8.321899736147758,0.3103633242697903,0.2600926953447449
8.341688654353563,0.3093821976141608,0.2593731182476502
8.361477572559368,0.3084041725154459,0.25865553210092224
8.38126649076517,0.30742923916894277,0.2579399313693113
8.401055408970976,0.3064573878009432,0.2572263105373983
8.42084432717678,0.30548860866863614,0.2565146641088067
8.440633245382585,0.30452289206000954,0.2558049866055323
8.46042216358839,0.30356022829375323,0.25509727256737214
8.480211081794195,0.3026006077191618,0.2543915165514384
8.5,0.30164402071603774,0.25368771313174326
